"index","GAME_DATE","TEAM_NAME_A","TEAM_NAME_B","MIN_A_mean","PTS_A_mean","FGM_A_mean","FGA_A_mean","FG_PCT_A_mean","FG3M_A_mean","FG3A_A_mean","FG3_PCT_A_mean","FTM_A_mean","FTA_A_mean","FT_PCT_A_mean","OREB_A_mean","DREB_A_mean","REB_A_mean","AST_A_mean","STL_A_mean","BLK_A_mean","TOV_A_mean","PF_A_mean","MIN_B_mean","PTS_B_mean","FGM_B_mean","FGA_B_mean","FG_PCT_B_mean","FG3M_B_mean","FG3A_B_mean","FG3_PCT_B_mean","FTM_B_mean","FTA_B_mean","FT_PCT_B_mean","OREB_B_mean","DREB_B_mean","REB_B_mean","AST_B_mean","STL_B_mean","BLK_B_mean","TOV_B_mean","PF_B_mean","streak_x","streak_game_x","MIN_ratio","PTS_ratio","FGM_ratio","FGA_ratio","FG_PCT_ratio","FG3M_ratio","FG3A_ratio","FG3_PCT_ratio","FTM_ratio","FTA_ratio","FT_PCT_ratio","OREB_ratio","DREB_ratio","REB_ratio","AST_ratio","STL_ratio","BLK_ratio","TOV_ratio","PF_ratio","win_proba","WL_pred","streak_y","streak_game_y"
"0","Wednesday, March 18","Toronto Raptors","Philadelphia 76ers","238.7941176470588","111.3529411764706","39.76470588235294","87.63235294117646","0.45417647058823524","13.382352941176471","36.63235294117647","0.36695588235294113","18.441176470588236","23.176470588235293","0.7961176470588234","9.705882352941176","35.088235294117645","44.794117647058826","24.823529411764707","8.764705882352942","5","13.676470588235293","21.764705882352942","238.3913043478261","108.08695652173913","40.072463768115945","87.1159420289855","0.4601884057971015","11.26086956521739","31.405797101449274","0.35904347826086935","16.681159420289855","22.318840579710145","0.7420434782608695","10.46376811594203","34.89855072463768","45.36231884057971","25.28985507246377","8.159420289855072","5.579710144927536","13.81159420289855","21.217391304347824","3","1","0.4028132992327187","3.2659846547314686","-0.307757885763003","0.5164109121909632","-0.006011935208866281","2.1214833759590803","5.226555839727197","0.007912404092071779","1.76001705029838","0.8576300085251489","0.0540741687979539","-0.7578857630008535","0.18968456947996515","-0.5682011935208848","-0.4663256606990629","0.6052855924978697","-0.5797101449275361","-0.13512361466325729","0.5473145780051176","0.529175893878722","1","3","1"
"1","Wednesday, March 18","Golden State Warriors","Indiana Pacers","238.5205479452055","103.21917808219177","37.54794520547945","86.42465753424658","0.43486301369863023","10.082191780821917","30.753424657534246","0.32478082191780816","18.041095890410958","22.589041095890412","0.7996027397260275","9.849315068493151","32.36986301369863","42.21917808219178","24.383561643835616","8.342465753424657","4.589041095890411","14.643835616438356","20.10958904109589","238.56521739130434","107.05797101449275","41.01449275362319","87.30434782608695","0.4701884057971015","9.753623188405797","27.594202898550726","0.35334782608695636","15.27536231884058","19.579710144927535","0.774724637681159","9.014492753623188","33.3768115942029","42.391304347826086","24.985507246376812","7.36231884057971","4.840579710144928","12.608695652173912","19.71014492753623","1","0","-0.04466944609885104","-3.8387929323009757","-3.466547548143737","-0.879690291840376","-0.0353253920984713","0.32856859241612035","3.15922175898352","-0.028567004169148202","2.7657335715703777","3.0093309509628767","0.02487810204486851","0.8348223148699638","-1.0069485805042717","-0.17212626563430433","-0.6019456025411962","0.9801469128449467","-0.2515386142545166","2.0351399642644434","0.39944411355966025","0.22305963075179328","0","1","0"
"2","Wednesday, March 18","Oklahoma City Thunder","Atlanta Hawks","238.72058823529412","108.51470588235294","39.529411764705884","84.05882352941177","0.47073529411764714","10.102941176470589","29.220588235294116","0.3448529411764705","19.352941176470587","24.5","0.7899852941176472","8.073529411764707","34.088235294117645","42.161764705882355","21.647058823529413","7.735294117647059","5.102941176470588","12.882352941176471","18.720588235294116","235.73972602739727","107.05479452054794","38.76712328767123","87.38356164383562","0.4413972602739725","11.602739726027398","34.83561643835616","0.3322054794520547","17.91780821917808","22.794520547945204","0.7805479452054797","9.63013698630137","32.38356164383562","42.013698630136986","22.863013698630137","7.876712328767123","5.191780821917808","15.712328767123287","22.863013698630137","2","0","2.9808622078968483","1.4599113618049984","0.7622884770346516","-3.3247381144238517","0.029338033843674616","-1.4997985495568091","-5.615028203062046","0.012647461724415776","1.435132957292506","1.7054794520547958","0.00943734891216752","-1.5566075745366632","1.7046736502820252","0.14806607574536912","-1.2159548751007243","-0.14141821112006436","-0.08883964544722023","-2.829975825946816","-4.142425463336021","0.7575244036802115","1","2","0"
"3","Wednesday, March 18","New York Knicks","Boston Celtics","238.3943661971831","104.05633802816901","39.12676056338028","87.85915492957747","0.44525352112676053","9.47887323943662","28.197183098591548","0.3372535211267606","16.323943661971832","23.732394366197184","0.6894788732394366","11.830985915492958","34.38028169014085","46.2112676056338","21.450704225352112","7.422535211267606","4.971830985915493","13.887323943661972","22.112676056338028","235.47826086956522","110.1304347826087","40.14492753623188","87.47826086956522","0.4581594202898551","12.043478260869565","33.3768115942029","0.3576521739130434","17.797101449275363","22.391304347826086","0.7977499999999997","10.695652173913043","34.55072463768116","45.2463768115942","22.26086956521739","8.26086956521739","5.492753623188406","13","21.27536231884058","0","1","2.9161053276178848","-6.074096754439694","-1.0181669728516027","0.38089406001225257","-0.012905899163094592","-2.5646050214329446","-5.17962849561135","-0.020398652786282778","-1.4731577873035313","1.3410900183710979","-0.10827112676056316","1.135333741579915","-0.17044294754030886","0.9648907940395972","-0.8101653398652786","-0.8383343539497847","-0.5209226372729132","0.887323943661972","0.8373137374974498","0.1938464130190473","0","0","1"
"4","Wednesday, March 18","Washington Wizards","Brooklyn Nets","231.15714285714284","109.72857142857143","39.885714285714286","87.58571428571429","0.4537101449275364","11.485714285714286","31.585714285714285","0.35955072463768095","18.47142857142857","23.614285714285714","0.7802898550724638","9.842857142857143","30.62857142857143","40.47142857142857","23.885714285714286","7.771428571428571","4.142857142857143","12.985714285714286","21.814285714285713","239.42028985507247","108.89855072463769","39.2463768115942","88.52173913043478","0.4443478260869566","12.318840579710145","36.6231884057971","0.3365797101449275","18.08695652173913","24.3768115942029","0.7438985507246377","10.695652173913043","37.47826086956522","48.17391304347826","23.26086956521739","6.420289855072464","4.797101449275362","15","20.594202898550726","0","2","-8.263146997929624","0.8300207039337408","0.639337474120083","-0.9360248447204924","0.009362318840579809","-0.8331262939958588","-5.037474120082816","0.02297101449275346","0.3844720496894425","-0.7625258799171846","0.036391304347826114","-0.8527950310558996","-6.849689440993789","-7.70248447204969","0.6248447204968954","1.3511387163561075","-0.6542443064182191","-2.0142857142857142","1.2200828157349868","0.360519832673255","0","0","2"
"5","Wednesday, March 18","Miami Heat","Chicago Bulls","239.86301369863014","110.16438356164383","38.83561643835616","82.97260273972603","0.4688082191780821","12.835616438356164","33.76712328767123","0.37953424657534235","19.65753424657534","25.301369863013697","0.7733561643835615","8.904109589041095","35.35616438356164","44.26027397260274","24.794520547945204","7.465753424657534","4.52054794520548","13.863013698630137","20.835616438356166","238.36231884057972","104.7536231884058","38.81159420289855","87.3768115942029","0.44517391304347836","11.681159420289855","34.18840579710145","0.33876811594202894","15.44927536231884","20.492753623188406","0.7503478260869566","10.304347826086957","31.333333333333332","41.63768115942029","22.536231884057973","9.956521739130435","4.072463768115942","14.666666666666666","21.652173913043477","1","1","1.500694858050423","5.410760373238034","0.024022235457614727","-4.404208854476877","0.02363430613460371","1.1544570180663083","-0.4212825094302204","0.04076613063331341","4.208258884256502","4.808616239825291","0.02300833829660487","-1.400238237045862","4.022831050228309","2.6225928131824503","2.2582886638872317","-2.490768314472901","0.4480841770895374","-0.8036529680365287","-0.8165574746873112","0.5968372593699753","1","1","1"
"6","Wednesday, March 18","San Antonio Spurs","New Orleans Pelicans","238","109.92857142857143","40.65714285714286","86.71428571428571","0.4702857142857142","10.042857142857143","27.557142857142857","0.35800000000000015","18.571428571428573","23.071428571428573","0.8023285714285717","8.714285714285714","34.92857142857143","43.642857142857146","23.67142857142857","7.1571428571428575","5.2","12.542857142857143","19.542857142857144","235.45714285714286","112.42857142857143","41.25714285714286","89.94285714285714","0.4644285714285715","13.471428571428572","36.357142857142854","0.3709565217391304","16.442857142857143","22.557142857142857","0.7291571428571431","11.314285714285715","34.885714285714286","46.2","25.7","7.628571428571429","5.1","15.114285714285714","20.571428571428573","0","0","2.5428571428571445","-2.5","-0.6000000000000014","-3.2285714285714278","0.005857142857142672","-3.428571428571429","-8.799999999999997","-0.012956521739130256","2.12857142857143","0.514285714285716","0.07317142857142866","-2.6000000000000014","0.04285714285714448","-2.557142857142857","-2.0285714285714285","-0.47142857142857153","0.10000000000000053","-2.571428571428571","-1.0285714285714285","0.5475402079956915","1","0","0"
"7","Wednesday, March 18","LA Clippers","Denver Nuggets","237.56521739130434","113.20289855072464","40.56521739130435","88.53623188405797","0.45857971014492754","11.884057971014492","32.46376811594203","0.36639130434782613","20.18840579710145","25.73913043478261","0.7821014492753622","11.057971014492754","36.57971014492754","47.63768115942029","23.231884057971016","7.130434782608695","4.971014492753623","14.115942028985508","21.884057971014492","240","108.97058823529412","41.294117647058826","87.8970588235294","0.47111764705882353","10.705882352941176","30","0.35173529411764703","15.676470588235293","20.294117647058822","0.7673970588235295","10.852941176470589","32.94117647058823","43.794117647058826","26.102941176470587","8.132352941176471","4.544117647058823","13.191176470588236","20.191176470588236","0","2","-2.434782608695656","4.232310315430524","-0.7289002557544748","0.639173060528563","-0.012537936913895986","1.1781756180733165","2.463768115942031","0.014656010230179095","4.511935208866156","5.445012787723787","0.014704390451832694","0.20502983802216512","3.638533674339307","3.843563512361463","-2.8710571184995715","-1.0019181585677757","0.4268968456947997","0.9247655583972723","1.6928815004262567","0.382361333079106","0","0","2"
"8","Wednesday, March 18","Utah Jazz","Los Angeles Lakers","236","107.88732394366197","39.12676056338028","83.22535211267606","0.4700845070422536","12.661971830985916","33.70422535211268","0.3702535211267605","16.971830985915492","22.309859154929576","0.7592112676056335","9.225352112676056","35.61971830985915","44.84507042253521","21.802816901408452","6.014084507042254","4.098591549295775","14.704225352112676","20.112676056338028","237.67142857142858","111.51428571428572","41.52857142857143","87.22857142857143","0.4745428571428572","10.928571428571429","31.34285714285714","0.3475571428571428","17.52857142857143","24.114285714285714","0.7274142857142858","10.8","34.65714285714286","45.457142857142856","24.97142857142857","8.428571428571429","6.428571428571429","14.514285714285714","21.457142857142856","5","0","-1.671428571428578","-3.626961770623751","-2.401810865191152","-4.003219315895365","-0.004458350100603636","1.7334004024144871","2.361368209255538","0.022696378269617734","-0.5567404426559364","-1.8044265593561377","0.03179698189134772","-1.5746478873239447","0.962575452716294","-0.6120724346076472","-3.1686116700201197","-2.414486921529175","-2.329979879275654","0.18993963782696177","-1.3444668008048275","0.4082598904700387","0","5","0"
"9","Wednesday, March 18","Minnesota Timberwolves","Phoenix Suns","238.56338028169014","110.94366197183099","39.29577464788732","89.74647887323944","0.43821126760563367","12.971830985915492","38.46478873239437","0.3387464788732394","19.380281690140844","25.6056338028169","0.7526901408450705","10.338028169014084","34.014084507042256","44.352112676056336","23.112676056338028","8.619718309859154","5.492957746478873","14.690140845070422","21.492957746478872","238.85294117647058","111.1470588235294","40.25","86.88235294117646","0.46411764705882347","11.117647058823529","31.485294117647058","0.3532205882352941","19.529411764705884","23.794117647058822","0.8176029411764704","9.661764705882353","32.911764705882355","42.5735294117647","26.5","7.926470588235294","4","14.514705882352942","22.514705882352942","0","0","-0.28956089478043623","-0.2033968516984146","-0.9542253521126796","2.8641259320629757","-0.0259063794531898","1.8541839270919631","6.97949461474731","-0.014474109362054732","-0.1491300745650399","1.8115161557580777","-0.0649128003313999","0.6762634631317308","1.1023198011599007","1.7785832642916333","-3.387323943661972","0.6932477216238597","1.492957746478873","0.17543496271748005","-1.0217481358740699","0.3385892653465435","0","0","0"
